"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Rodney Buford","SAC",22,138,7,14,7,0,2,0,5,0,0
"Jamal Sampson","LAL",10,131,7,15,6,1,0,1,5,0,1
"Adrian Griffin","HOU",19,122,10,22,8,2,2,1,5,0,2
"Wang Zhi-zhi","MIA",16,114,2,5,1,1,0,0,1,0,1
"Maurice Carter","NOH",10,109,4,8,4,0,2,0,2,0,0
"Michael Bradley","ATL",16,98,1,2,1,0,0,1,0,0,0
"Jeff Trepagnier","DEN",11,97,4,9,3,1,1,2,0,1,0
"Paul Grant","UTA",10,96,3,6,3,0,1,0,2,0,0
"Mateen Cleaves","CLE",4,91,19,38,19,0,11,4,4,0,0
"Anthony Carter","SAS",5,87,12,27,9,3,4,3,2,1,2
"Desmond Penigar","ORL",10,86,3,6,3,0,1,1,1,0,0
"Paul Shirley","CHI",7,84,4,8,4,0,2,0,2,0,0
"Anthony Goldwire","NJN",11,83,11,24,9,2,3,2,4,2,0
"Derrick Dial","ORL",9,83,2,4,2,0,1,0,1,0,0
"Hubert Davis","NJN",17,76,4,8,4,0,3,1,0,0,0
"Bryce Drew","NOH",15,76,13,29,10,3,5,1,4,0,3
"Primoz Brezec","IND",18,70,3,6,3,0,0,1,2,0,0
"Shane Heal","SAS",6,69,5,11,4,1,0,1,3,0,1
"Alan Henderson","ATL",6,68,2,4,2,0,2,0,0,0,0
"Matt Carroll","SAS",16,66,2,4,2,0,0,1,1,0,0
"Quincy Lewis","MIN",14,63,2,4,2,0,1,1,0,0,0
"Sean Lampley","GSW",10,61,2,5,1,1,0,1,0,0,1
"Cherokee Parks","GSW",11,58,1,2,1,0,1,0,0,0,0
"Randy Livingston","LAC",4,48,4,8,4,0,1,3,0,0,0
"Hiram Fuller","ATL",4,43,2,5,1,1,0,0,1,0,1
"Alton Ford","HOU",9,40,3,6,3,0,3,0,0,0,0
"Mengke Bateer","TOR",7,39,1,3,0,1,0,0,0,1,0
"Tyrone Hill","MIA",5,37,0,0,0,0,0,0,0,0,0
"Kendrick Perkins","BOS",10,35,3,8,1,2,1,0,0,0,2
"Dan Langhi","MIL",6,35,0,0,0,0,0,0,0,0,0
"Tracy Murray","POR",7,35,1,2,1,0,1,0,0,0,0
"Troy Bell","MEM",6,35,4,8,4,0,2,1,1,0,0
"Ndudi Ebi","MIN",17,32,3,6,3,0,2,0,1,0,0
"Bruno Sundov","NYK",5,31,1,2,1,0,1,0,0,0,0
"Desmond Ferguson","POR",7,31,1,2,1,0,1,0,0,0,0
"Keon Clark","UTA",2,28,1,2,1,0,0,0,1,0,0
"Ime Udoka","LAL",4,28,2,5,1,1,0,1,0,0,1
"James Jones","IND",6,26,0,0,0,0,0,0,0,0,0
"Ruben Boumtje-Boumtje","POR",9,25,1,3,0,1,0,0,0,0,1
"Charles Oakley","HOU",7,24,2,4,2,0,2,0,0,0,0
"Josh Davis","ATL",4,22,0,0,0,0,0,0,0,0,0
"Pat Garrity","ORL",2,21,1,3,0,1,0,0,0,1,0
"Mark Pope","DEN",4,20,0,0,0,0,0,0,0,0,0
"Rusty LaRue","GSW",4,19,2,4,2,0,1,0,1,0,0
"Travis Outlaw","POR",8,19,1,2,1,0,1,0,0,0,0
"Tierre Brown","NOH",3,18,2,4,2,0,1,0,1,0,0
"Kirk Penney","MIA",2,17,1,2,1,0,0,0,1,0,0
"Damone Brown","NJN",3,16,0,0,0,0,0,0,0,0,0
"Jelani McCoy","CLE",2,13,0,0,0,0,0,0,0,0,0
"Kaniel Dickens","POR",3,13,0,0,0,0,0,0,0,0,0
"Cezary Trybanski","NYK",7,13,0,0,0,0,0,0,0,0,0
"Alex Garcia","SAS",2,13,0,0,0,0,0,0,0,0,0
"Ryan Humphrey","MEM",2,12,1,2,1,0,1,0,0,0,0
"Olden Polynice","LAC",2,11,1,2,1,0,0,0,1,0,0
"Dana Barros","BOS",1,11,0,0,0,0,0,0,0,0,0
"Popeye Jones","GSW",5,10,0,0,0,0,0,0,0,0,0
"Jerome Beasley","MIA",2,5,0,0,0,0,0,0,0,0,0
"Leon Smith","SEA",1,4,0,0,0,0,0,0,0,0,0
"Slavko Vranes","POR",1,3,0,0,0,0,0,0,0,0,0
